,codigo_centro,codigo_titulacion,nombre_titulacion,porcentaje_abandono,numero_abandonos,numero_matriculados,anyo,duracion_carrera
304,2,m036,mu en comunicacion y cultura,0.09523809523809523,2.0,21.0,2020,1.0
305,302,m037,mu en artes del espectaculo vivo,0.08333333333333333,2.0,24.0,2020,1.0
306,302,m039,mu en estudios de genero y desarrollo profesional,0.09375,3.0,32.0,2020,1.0
307,15,m040,mu en peritacion y reparacion de edificios,0.0625,1.0,16.0,2020,1.0
308,13,m041,mu en psicologia de las organizaciones y del trabajo,0.0,0.0,33.0,2020,2.0
309,15,m043,mu en urbanismo planeamiento y diseño urbano,0.21428571428571427,3.0,14.0,2020,1.0
310,302,m044,mu en profesorado de eso y bachillerato fp y eidiomas,0.01141552511415525,5.0,438.0,2020,1.0
311,18,m049,mu en actividad fisica y calidad de vida de personas adul,0.06451612903225806,2.0,31.0,2020,1.0
312,4,m050,mu en arqueologia por la us y ugr,0.07407407407407407,2.0,27.0,2020,1.0
313,15,m051,mu en arquitectura y patrimonio historico,0.11363636363636363,5.0,44.0,2020,1.0
314,21,m052,mu en arte: idea y produccion,0.16129032258064516,5.0,31.0,2020,1.0
315,302,m056,mu en ciencia y tecnologia de nuevos materiales,0.05555555555555555,1.0,18.0,2020,1.0
316,20,m061,mu en derecho constitucional,0.10714285714285714,3.0,28.0,2020,1.0
317,20,m062,mu en derecho publico,0.05263157894736842,1.0,19.0,2020,1.0
318,7,m063,mu en direccion y planificacion del turismo,0.11764705882352941,4.0,34.0,2020,1.0
319,18,m064,mu en direccion evaluacion y calidad de las instituc de for,0.0,0.0,30.0,2020,1.0
320,4,m067,mu en documentos y libros archivos y bibliotecas,0.0,0.0,39.0,2020,1.0
321,1,m068,mu en economia y desarrollo,0.14285714285714285,3.0,21.0,2020,1.0
322,16,m070,muen enseñanza del español como lengua extranjera y otras lengmod,0.027777777777777776,1.0,36.0,2020,1.0
323,2,m071,mu en escritura creativa,0.10714285714285714,3.0,28.0,2020,1.0
324,13,m073,mu en estudios avanzados en cerebro y conducta,0.1,2.0,20.0,2020,2.0
325,22,m075,mu en estudios avanzados en quimica,0.0,0.0,22.0,2020,1.0
326,16,m076,mu en estudios hispanicos superiores,0.05263157894736842,2.0,38.0,2020,1.0
327,6,m082,mu en fisica nuclear,0.0,0.0,17.0,2020,1.0
328,302,m083,mu en fisiologia y neurociencia,0.04,1.0,25.0,2020,1.0
329,1,m085,mu en gestion estrategica y negocios internacionales,0.07407407407407407,2.0,27.0,2020,1.0
330,98,m086,mu en gestion integral de la edificacion,0.043478260869565216,1.0,23.0,2020,1.0
331,3,m095,mu en logica computacion e inteligencia artificial,0.03225806451612903,1.0,31.0,2020,1.0
332,6,m099,mu en microelectronica: diseño y aplicaciones de sistemas,0.24,6.0,25.0,2020,1.0
333,11,m100,mu en nuevas tendencias asistenciales en cc de la salud,0.023255813953488372,1.0,43.0,2020,1.0
334,4,m103,mu en patrimonio artistico andaluz y su proyeccion iberoameric,0.05263157894736842,2.0,38.0,2020,1.0
335,13,m104,mu en psicologia de la educacion avances en intervencion,0.0,0.0,34.0,2020,1.0
336,13,m105,mu en psicologia de la intervencion social y comunitaria,0.0,0.0,38.0,2020,1.0
337,20,m106,mu en relaciones juridicas-privadas,0.11764705882352941,2.0,17.0,2020,1.0
338,98,m107,mu en seguridad integral en edificacion,0.0,0.0,21.0,2020,1.0
339,23,m108,muen seguridad integral en la industria y prevencion riesgos laborales,0.05263157894736842,2.0,38.0,2020,1.0
340,2,m114,mu en comunicacion institucional y politica,0.13157894736842105,5.0,38.0,2020,1.0
341,12,m115,mu en filosofia y cultura moderna,0.11764705882352941,4.0,34.0,2020,1.0
342,4,m117,mu en antropologia: gestion de la diversidad cultural el paty el des,0.25806451612903225,8.0,31.0,2020,1.0
343,4,m121,mu en estudios americanos,0.030303030303030304,1.0,33.0,2020,1.0
344,20,m122,mu en abogacia,0.0,0.0,77.0,2020,2.0
345,20,m123,mu en asesoria juridico-mercantil fiscal y laboral,0.08,2.0,25.0,2020,1.0
346,8,m125,mu en consultoria laboral,0.047619047619047616,1.0,21.0,2020,1.0
347,14,m127,mu en investigacion medica: clinica y experimental,0.10714285714285714,3.0,28.0,2020,1.0
348,20,m129,doble muen abogacia y asesoria juridico-mercantil fiscal y laboral,0.0,0.0,9.0,2020,2.0
349,20,m130,doble master universitario en abogacia y derecho publico,0.0,0.0,10.0,2020,2.0
350,13,m133,muen migraciones internacionales salud y bienestar: mod y est de inter,0.0,0.0,25.0,2020,1.0
351,19,m134,mu en especializacion profesional en farmacia,0.0,0.0,40.0,2020,1.0
352,4,m135,mu en estudios historicos avanzados,0.1282051282051282,5.0,39.0,2020,1.0
353,5,m136,mu en biologia avanzada: investigacion y aplicacion,0.09375,3.0,32.0,2020,1.0
354,16,m137,mu en estudios lingüisticos literarios y culturales,0.11666666666666667,7.0,60.0,2020,1.0
355,18,m138,mu en psicopedagogia,0.0,0.0,58.0,2020,1.0
356,20,m140,doble master universitario en abogacia y relaciones juridico-privadas,0.0,0.0,10.0,2020,2.0
357,13,m141,mu en psicologia general sanitaria,0.024390243902439025,1.0,41.0,2020,2.0
358,45,m142,mu en ingenieria de telecomunicacion,0.08695652173913043,2.0,23.0,2020,2.0
359,45,m143,mu en ingenieria aeronautica,0.06896551724137931,4.0,58.0,2020,2.0
360,45,m146,mu en ingenieria industrial,0.09467455621301775,16.0,169.0,2020,2.0
361,23,m148,mu en tecnologia e industria alimentaria,0.14814814814814814,4.0,27.0,2020,1.0
362,302,m149,mu en sistemas inteligentes en energia y transporte (us y uma),0.0,0.0,15.0,2020,2.0
363,9,m150,mu en ingenieria agronomica,0.06666666666666667,2.0,30.0,2020,2.0
364,16,m151,doble mu en est hispanicos superiores y profde eso y bachillerato fp y,0.0,0.0,22.0,2020,1.0
365,302,m151,doble mu en est hispanicos superiores y profde eso y bachillerato fp y,0.0,0.0,22.0,2020,1.0
366,12,m152,doble mu en filosofia y cultura moderna y profde eso y bachillerato fp,0.0,0.0,19.0,2020,1.0
367,302,m152,doble mu en filosofia y cultura moderna y profde eso y bachillerato fp,0.0,0.0,19.0,2020,1.0
368,15,m153,mu en arquitectura,0.017142857142857144,3.0,175.0,2020,1.0
369,1,m154,mu en auditoria y contabilidad superior,0.17647058823529413,3.0,17.0,2020,2.0
370,45,m155,mu en diseño avanzado en ingenieria mecanica,0.38461538461538464,5.0,13.0,2020,1.0
371,18,m156,mu en formacion y orientacion para el trabajo,0.03125,1.0,32.0,2020,1.0
372,302,m157,mu en genetica molecular y biotecnologia,0.0,0.0,30.0,2020,1.0
373,4,m158,mu en gestion del territorio instrumentos y tecnicas de intervenc,0.05,1.0,20.0,2020,1.0
374,45,m160,mu en ingenieria electronica robotica y automatica,0.1935483870967742,6.0,31.0,2020,1.0
375,302,m161,mu en investigacion biomedica,0.0,0.0,47.0,2020,1.0
376,17,m162,mu en matematicas,0.07142857142857142,2.0,28.0,2020,1.0
377,45,m163,mu en organizacion industrial y gestion de empresas,0.16,4.0,25.0,2020,1.0
378,45,m164,mu en sistemas de energia electrica,0.2857142857142857,8.0,28.0,2020,1.0
379,45,m165,mu en sistemas de energia termica,0.07692307692307693,1.0,13.0,2020,1.0
380,15,m166,mu en ciudad y arquitectura sostenibles,0.09090909090909091,2.0,22.0,2020,1.0
381,10,m168,mu en odontologia medico-quirurgica e integral,0.0,0.0,10.0,2020,1.0
382,15,m169,mu en innovacion en arquitectura: tecnologia y diseño (2016),0.21428571428571427,3.0,14.0,2020,1.0
383,16,m170,doble muen profesorado de eso y bachillerato fp y ei y en estlingüis,0.0,0.0,12.0,2020,2.0
384,302,m170,doble muen profesorado de eso y bachillerato fp y ei y en estlingüis,0.0,0.0,12.0,2020,2.0
385,302,m171,mu en estudios europeos (2017),0.19047619047619047,4.0,21.0,2020,1.0
386,10,m172,mu en odontologia restauradora estetica y funcional,0.1,1.0,10.0,2020,1.0
387,1,m174,mu en estudios avanzados en direccion de empresas (2017),0.03571428571428571,1.0,28.0,2020,1.0
388,16,m175,mu en traduccion e interculturalidad (2017),0.05405405405405406,2.0,37.0,2020,1.0
389,17,m176,doble mu profesorado educsecundobligy bach fp y ei y en matematicas,0.0,0.0,7.0,2020,2.0
390,302,m176,doble mu profesorado educsecundobligy bach fp y ei y en matematicas,0.0,0.0,7.0,2020,2.0
391,8,m177,mu en gestion y desarrollo de recursos humanos,0.03225806451612903,1.0,31.0,2020,1.0
392,23,m178,mu en diseño e ingenieria de producte instalacinden entornos plm y bim,0.047619047619047616,1.0,21.0,2020,1.0
393,302,m179,muen ingenieria del software: cloud datos y gestion de las tecnologias,0.1388888888888889,5.0,36.0,2020,1.0
394,3,m180,mu en ingenieria informatica,0.1111111111111111,3.0,27.0,2020,2.0
395,45,m181,mu en ingenieria quimica,0.045454545454545456,1.0,22.0,2020,2.0
396,1,m182,mu en consultoria economica y analisis aplicado (2018),0.19230769230769232,5.0,26.0,2020,1.0
397,45,m183,mu en ingenieria ambiental (2018),0.09375,3.0,32.0,2020,1.0
398,2,m184,mu en guion narrativa y creatividad audiovisual,0.0,0.0,27.0,2020,1.0
399,10,m185,mu en odontologia infantil,0.0,0.0,9.0,2020,1.0
400,20,m186,mu en derecho penal y ciencias criminales,0.07407407407407407,2.0,27.0,2020,1.0
401,8,m187,mu en ciencias del trabajo,0.05555555555555555,1.0,18.0,2020,1.0
402,3,m188,mu en ingenieria biomedica y salud digital,0.17647058823529413,3.0,17.0,2020,1.0
403,13,m189,mu en intervencion y mediacion familiar,0.13333333333333333,4.0,30.0,2020,1.0
404,26,526,grado en enfermeria,0.29577464788732394,21.0,71.0,2020,4.0
405,28,527,grado en enfermeria   ,0.11904761904761904,10.0,84.0,2020,4.0
406,28,528,grado en finanzas y contabilidad ,0.43333333333333335,13.0,30.0,2020,4.0
407,28,529,grado en relaciones laborales y recursos humanos  ,0.18518518518518517,5.0,27.0,2020,4.0
408,148,531,grado en enfermeria   ,0.03225806451612903,2.0,62.0,2020,4.0
409,38,532,grado en turismo  ,0.42857142857142855,6.0,14.0,2020,4.0
410,38,537,grado en publicidad y relaciones publicas  ,0.11320754716981132,6.0,53.0,2020,4.0
411,38,538,grado en periodismo  ,0.1794871794871795,7.0,39.0,2020,4.0
412,38,539,grado en comunicacion audiovisual  ,0.26,13.0,50.0,2020,4.0
413,28,541,grado en educacion primaria ,0.13513513513513514,10.0,74.0,2020,4.0
414,28,542,grado en fisioterapia  ,0.20512820512820512,16.0,78.0,2020,4.0
415,28,543,doble grado en finanzas y contabilidad y relac laborales y recurs humanos,0.75,3.0,4.0,2020,5.0
416,28,544,grado en educacion infantil    ,0.14516129032258066,9.0,62.0,2020,4.0
417,28,m547,mu en profesorado de eso bachiller fp y enseñanzas de idiomas  ,0.0,0.0,97.0,2020,1.0
418,1,151,grado en administracion y direccion de empresas,0.37067209775967414,182.0,491.0,2019,4.0
419,5,153,grado en biologia,0.17452830188679244,37.0,212.0,2019,4.0
420,18,154,grado en ciencias de la actividad fisica y del deporte,0.10294117647058823,7.0,68.0,2019,4.0
421,20,155,grado en derecho,0.1611785095320624,93.0,577.0,2019,4.0
422,1,156,grado en economia,0.3170731707317073,52.0,164.0,2019,4.0
423,11,157,grado en enfermeria,0.2145748987854251,53.0,247.0,2019,4.0
424,19,158,grado en farmacia,0.14965986394557823,44.0,294.0,2019,4.0
425,16,159,grado en filologia hispanica,0.3028169014084507,43.0,142.0,2019,4.0
426,12,160,grado en filosofia,0.3013698630136986,22.0,73.0,2019,4.0
427,7,161,grado en finanzas y contabilidad,0.4731934731934732,203.0,429.0,2019,4.0
428,6,162,grado en fisica,0.19658119658119658,23.0,117.0,2019,4.0
429,11,163,grado en fisioterapia,0.3391304347826087,39.0,115.0,2019,4.0
430,4,164,grado en geografia y gestion del territorio,0.4098360655737705,25.0,61.0,2019,4.0
431,20,165,grado en gestion y administracion publica,,,,2019,4.0
432,4,166,grado en historia,0.20588235294117646,35.0,170.0,2019,4.0
433,4,167,grado en historia del arte,0.358695652173913,66.0,184.0,2019,4.0
434,17,171,grado en matematicas,0.20945945945945946,31.0,148.0,2019,6.0
435,14,172,grado en medicina,0.07923497267759563,29.0,366.0,2019,5.0
436,10,173,grado en odontologia,0.23255813953488372,20.0,86.0,2019,4.0
437,18,174,grado en pedagogia,0.1,15.0,150.0,2019,4.0
438,11,175,grado en podologia,0.34285714285714286,24.0,70.0,2019,4.0
439,13,176,grado en psicologia,0.1412639405204461,38.0,269.0,2019,4.0
440,22,177,grado en quimica,0.38311688311688313,59.0,154.0,2019,4.0
441,8,178,grado en relaciones laborales y recursos humanos,0.2318181818181818,51.0,220.0,2019,4.0
442,7,179,grado en turismo,0.26936026936026936,80.0,297.0,2019,4.0
443,1,180,grado en marketing e investigacion de mercados,0.34615384615384615,45.0,130.0,2019,4.0
444,16,181,grado en estudios arabes e islamicos,0.45454545454545453,10.0,22.0,2019,4.0
445,16,182,grado en estudios franceses,0.4918032786885246,30.0,61.0,2019,4.0
446,16,183,grado en estudios ingleses,0.1839080459770115,32.0,174.0,2019,4.0
447,16,184,grado en filologia clasica,0.4883720930232558,21.0,43.0,2019,4.0
448,16,185,grado en lengua y literatura alemanas,0.26666666666666666,12.0,45.0,2019,4.0
449,4,188,grado en antropologia social y cultural,0.43103448275862066,25.0,58.0,2019,4.0
450,21,190,grado en bellas artes,0.17613636363636365,31.0,176.0,2019,4.0
451,2,192,grado en comunicacion audiovisual,0.10759493670886076,17.0,158.0,2019,4.0
452,21,193,grado en conservacion y restauracion de bienes culturales,0.15254237288135594,9.0,59.0,2019,4.0
453,18,194,grado en educacion infantil,0.08241758241758242,15.0,182.0,2019,4.0
454,18,195,grado en educacion primaria,0.10805860805860806,59.0,546.0,2019,4.0
455,17,196,grado en estadistica,0.32653061224489793,16.0,49.0,2019,4.0
456,45,197,grado en ingenieria aeroespacial,0.1796875,23.0,128.0,2019,4.0
457,9,198,grado en ingenieria agricola,0.46122448979591835,113.0,245.0,2019,4.0
458,45,199,grado en ingenieria de las tecnologias de telecomunicacion,0.2765957446808511,39.0,141.0,2019,4.0
459,23,200,grado en ingenieria electrica,0.36666666666666664,33.0,90.0,2019,4.0
460,23,201,grado en ingenieria electronica industrial,0.4496124031007752,58.0,129.0,2019,4.0
461,23,202,grado en ingenieria en diseño industrial y desarrollo del producto,0.23076923076923078,33.0,143.0,2019,4.0
462,45,203,grado en ingenieria de tecnologias industriales,0.14615384615384616,38.0,260.0,2019,4.0
463,3,204,grado en ingenieria informatica-ingenieria de computadores,0.5833333333333334,63.0,108.0,2019,4.0
464,3,205,grado en ingenieria informatica-ingenieria del software,0.2897959183673469,71.0,245.0,2019,4.0
465,3,206,grado en ingenieria informatica-tecnologias informaticas,0.5304878048780488,87.0,164.0,2019,4.0
466,23,207,grado en ingenieria mecanica,0.2411764705882353,41.0,170.0,2019,4.0
467,45,208,grado en ingenieria quimica,0.31746031746031744,20.0,63.0,2019,4.0
468,23,209,grado en ingenieria quimica industrial,0.47619047619047616,40.0,84.0,2019,4.0
469,2,210,grado en periodismo,0.1696113074204947,48.0,283.0,2019,4.0
470,2,211,grado en publicidad y relaciones publicas,0.10071942446043165,14.0,139.0,2019,4.0
471,14,217,grado en biomedicina basica y experimental,0.16666666666666666,8.0,48.0,2019,4.0
472,20,218,grado en criminologia,0.06779661016949153,4.0,59.0,2019,4.0
473,12,219,grado en estudios de asia oriental por la us y uma,0.16129032258064516,10.0,62.0,2019,4.0
474,45,221,grado en ingenieria de la energia por la us y uma,0.3076923076923077,20.0,65.0,2019,4.0
475,6,222,grado en ingenieria de materiales,0.17391304347826086,8.0,46.0,2019,4.0
476,19,223,grado en optica y optometria,0.1,6.0,60.0,2019,4.0
477,5,224,grado en bioquimica por la us y uma,0.08928571428571429,5.0,56.0,2019,4.0
478,45,225,grado en ingenieria civil,0.375,27.0,72.0,2019,4.0
479,3,226,grado en ingenieria de la salud por la uma y us,0.15873015873015872,10.0,63.0,2019,4.0
480,45,227,grado en ingenieria de organizacion industrial por la uma y us,0.24615384615384617,16.0,65.0,2019,4.0
481,45,228,grado en ingenieria electronica robotica y mecatronica (uma-us),0.15492957746478872,11.0,71.0,2019,5.0
482,15,233,grado en fundamentos de arquitectura,0.20186335403726707,65.0,322.0,2019,4.0
483,4,242,grado en arqueologia por la ugr uja y us,0.375,15.0,40.0,2019,4.0
484,98,244,grado en edificacion,0.0,0.0,26.0,2019,1.0
485,2,m036,mu en comunicacion y cultura,0.043478260869565216,1.0,23.0,2019,1.0
486,302,m037,mu en artes del espectaculo vivo,0.08,2.0,25.0,2019,1.0
487,302,m039,mu en estudios de genero y desarrollo profesional,0.15384615384615385,4.0,26.0,2019,2.0
488,15,m040,mu en peritacion y reparacion de edificios,0.0,0.0,8.0,2019,1.0
489,13,m041,mu en psicologia de las organizaciones y del trabajo,0.0625,2.0,32.0,2019,1.0
490,15,m043,mu en urbanismo planeamiento y diseño urbano,0.08333333333333333,2.0,24.0,2019,1.0
491,302,m044,mu en profesorado de eso y bachillerato fp y eidiomas,0.03579952267303103,15.0,419.0,2019,1.0
492,18,m049,mu en actividad fisica y calidad de vida de personas adul,0.125,3.0,24.0,2019,1.0
493,4,m050,mu en arqueologia por la us y ugr,0.1111111111111111,3.0,27.0,2019,1.0
494,15,m051,mu en arquitectura y patrimonio historico,0.10526315789473684,4.0,38.0,2019,1.0
495,21,m052,mu en arte: idea y produccion,0.03225806451612903,1.0,31.0,2019,1.0
496,302,m056,mu en ciencia y tecnologia de nuevos materiales,0.0967741935483871,3.0,31.0,2019,1.0
497,20,m061,mu en derecho constitucional,0.08,2.0,25.0,2019,1.0
498,20,m062,mu en derecho publico,0.3888888888888889,7.0,18.0,2019,1.0
499,7,m063,mu en direccion y planificacion del turismo,0.1111111111111111,3.0,27.0,2019,1.0
500,18,m064,mu en direccion evaluacion y calidad de las instituc de for,0.04,1.0,25.0,2019,1.0
501,4,m067,mu en documentos y libros archivos y bibliotecas,0.02564102564102564,1.0,39.0,2019,1.0
502,1,m068,mu en economia y desarrollo,0.1111111111111111,2.0,18.0,2019,1.0
503,16,m070,muen enseñanza del español como lengua extranjera y otras lengmod,0.05555555555555555,2.0,36.0,2019,2.0
504,2,m071,mu en escritura creativa,0.24,6.0,25.0,2019,1.0
505,13,m073,mu en estudios avanzados en cerebro y conducta,0.0,0.0,31.0,2019,1.0
506,22,m075,mu en estudios avanzados en quimica,0.047619047619047616,1.0,21.0,2019,1.0
507,16,m076,mu en estudios hispanicos superiores,0.1111111111111111,3.0,27.0,2019,1.0
508,6,m082,mu en fisica nuclear,0.0,0.0,16.0,2019,1.0
509,302,m083,mu en fisiologia y neurociencia,0.1111111111111111,4.0,36.0,2019,1.0
510,1,m085,mu en gestion estrategica y negocios internacionales,0.12,3.0,25.0,2019,1.0
511,98,m086,mu en gestion integral de la edificacion,0.05263157894736842,1.0,19.0,2019,1.0
512,3,m095,mu en logica computacion e inteligencia artificial,0.13793103448275862,4.0,29.0,2019,1.0
513,6,m099,mu en microelectronica: diseño y aplicaciones de sistemas,0.34615384615384615,9.0,26.0,2019,1.0
514,11,m100,mu en nuevas tendencias asistenciales en cc de la salud,0.05128205128205128,2.0,39.0,2019,1.0
515,4,m103,mu en patrimonio artistico andaluz y su proyeccion iberoameric,0.1388888888888889,5.0,36.0,2019,1.0
516,13,m104,mu en psicologia de la educacion avances en intervencion,0.030303030303030304,1.0,33.0,2019,1.0
517,13,m105,mu en psicologia de la intervencion social y comunitaria,0.0,0.0,35.0,2019,1.0
518,20,m106,mu en relaciones juridicas-privadas,0.25,3.0,12.0,2019,1.0
519,98,m107,mu en seguridad integral en edificacion,0.2727272727272727,6.0,22.0,2019,1.0
520,23,m108,muen seguridad integral en la industria y prevencion riesgos laborales,0.02631578947368421,1.0,38.0,2019,1.0
521,2,m114,mu en comunicacion institucional y politica,0.10526315789473684,4.0,38.0,2019,1.0
522,12,m115,mu en filosofia y cultura moderna,0.11764705882352941,4.0,34.0,2019,1.0
523,4,m117,mu en antropologia: gestion de la diversidad cultural el paty el des,0.08333333333333333,3.0,36.0,2019,2.0
524,4,m121,mu en estudios americanos,0.06896551724137931,2.0,29.0,2019,1.0
525,20,m122,mu en abogacia,0.0,0.0,76.0,2019,1.0
526,20,m123,mu en asesoria juridico-mercantil fiscal y laboral,0.08333333333333333,2.0,24.0,2019,1.0
527,8,m125,mu en consultoria laboral,0.05263157894736842,1.0,19.0,2019,1.0
528,14,m127,mu en investigacion medica: clinica y experimental,0.2,7.0,35.0,2019,1.0
529,13,m133,muen migraciones internacionales salud y bienestar: mod y est de inter,0.05,1.0,20.0,2019,1.0
530,19,m134,mu en especializacion profesional en farmacia,0.12195121951219512,5.0,41.0,2019,1.0
531,4,m135,mu en estudios historicos avanzados,0.08571428571428572,3.0,35.0,2019,1.0
532,5,m136,mu en biologia avanzada: investigacion y aplicacion,0.06818181818181818,3.0,44.0,2019,1.0
533,16,m137,mu en estudios lingüisticos literarios y culturales,0.11864406779661017,7.0,59.0,2019,2.0
534,18,m138,mu en psicopedagogia,0.05,3.0,60.0,2019,2.0
535,18,m139,mu en necesid educativas especiales y atencion a la diversen la escuela,0.0,0.0,29.0,2019,2.0
536,13,m141,mu en psicologia general sanitaria,0.025,1.0,40.0,2019,2.0
537,45,m142,mu en ingenieria de telecomunicacion,0.17857142857142858,5.0,28.0,2019,1.0
538,45,m143,mu en ingenieria aeronautica,0.047619047619047616,3.0,63.0,2019,2.0
539,45,m146,mu en ingenieria industrial,0.11173184357541899,20.0,179.0,2019,2.0
540,23,m148,mu en tecnologia e industria alimentaria,0.08,2.0,25.0,2019,1.0
541,302,m149,mu en sistemas inteligentes en energia y transporte (us y uma),0.0,0.0,15.0,2019,2.0
542,9,m150,mu en ingenieria agronomica,0.0,0.0,31.0,2019,1.0
543,15,m153,mu en arquitectura,0.04736842105263158,9.0,190.0,2019,1.0
544,1,m154,mu en auditoria y contabilidad superior,0.038461538461538464,1.0,26.0,2019,1.0
545,45,m155,mu en diseño avanzado en ingenieria mecanica,0.35,7.0,20.0,2019,1.0
546,18,m156 ,mu en formacion y orientacion para el trabajo,0.0,0.0,28.0,2019,1.0
547,302,m157 ,mu en genetica molecular y biotecnologia,0.0,0.0,29.0,2019,1.0
548,4,m158,mu en gestion del territorio instrumentos y tecnicas de intervenc,0.09090909090909091,2.0,22.0,2019,1.0
549,45,m160,mu en ingenieria electronica robotica y automatica,0.21428571428571427,6.0,28.0,2019,1.0
550,302,m161 ,mu en investigacion biomedica,0.0,0.0,48.0,2019,1.0
551,17,m162,mu en matematicas,0.08333333333333333,2.0,24.0,2019,1.0
552,45,m163 ,mu en organizacion industrial y gestion de empresas,0.15384615384615385,4.0,26.0,2019,1.0
553,45,m164,mu en sistemas de energia electrica,0.25,5.0,20.0,2019,1.0
554,45,m165,mu en sistemas de energia termica,0.0,0.0,14.0,2019,1.0
555,15,m166 ,mu en ciudad y arquitectura sostenibles,0.08695652173913043,2.0,23.0,2019,1.0
556,10,m168,mu en odontologia medico-quirurgica e integral,0.0,0.0,9.0,2019,1.0
557,15,m169,mu en innovacion en arquitectura: tecnologia y diseño (2016),0.16666666666666666,4.0,24.0,2019,1.0
558,302,m171 ,mu en estudios europeos (2017),0.16666666666666666,3.0,18.0,2019,1.0
559,10,m172,mu en odontologia restauradora estetica y funcional,0.0,0.0,10.0,2019,1.0
560,1,m174 ,mu en estudios avanzados en direccion de empresas (2017),0.10344827586206896,3.0,29.0,2019,1.0
561,16,m175,mu en traduccion e interculturalidad (2017),0.25925925925925924,7.0,27.0,2019,1.0
562,8,m177 ,mu en gestion y desarrollo de recursos humanos,0.09375,3.0,32.0,2019,1.0
563,23,m178,mu en diseño e ingenieria de producte instalacinden entornos plm y bim,0.15384615384615385,2.0,13.0,2019,1.0
564,302,m179,muen ingenieria del software: cloud datos y gestion de las tecnologias,0.10256410256410256,4.0,39.0,2019,1.0
565,1,m182 ,mu en consultoria economica y analisis aplicado (2018),0.05555555555555555,1.0,18.0,2019,4.0
566,45,m183 ,mu en ingenieria ambiental (2018),0.0,0.0,22.0,2019,4.0
567,13,m189 ,mu en intervencion y mediacion familiar,0.03571428571428571,1.0,28.0,2019,4.0
568,26,526,grado en enfermeria   ,0.038461538461538464,3.0,78.0,2019,4.0
569,28,527,grado en enfermeria   ,0.16666666666666666,13.0,78.0,2019,4.0
570,28,528,grado en finanzas y contabilidad ,0.25,5.0,20.0,2019,4.0
571,28,529,grado en relaciones laborales y recursos humanos  ,0.3333333333333333,4.0,12.0,2019,4.0
572,148,531,grado en enfermeria   ,0.09375,6.0,64.0,2019,1.0
573,38,532,grado en turismo  ,0.2222222222222222,4.0,18.0,2019,
574,38,537,grado en publicidad y relaciones publicas  ,0.1568627450980392,8.0,51.0,2019,
575,38,538,grado en periodismo  ,0.16666666666666666,7.0,42.0,2019,
576,38,539,grado en comunicacion audiovisual  ,0.22916666666666666,11.0,48.0,2019,
577,28,541,grado en educacion primaria ,0.16666666666666666,11.0,66.0,2019,
578,28,542,grado en fisioterapia  ,0.14492753623188406,10.0,69.0,2019,
579,28,544,grado en educacion infantil    ,0.10869565217391304,5.0,46.0,2019,
580,28,m547,mu en profesorado de eso bachiller fp y enseñanzas de idiomas  ,0.0,0.0,90.0,2019,
581,1,151,grado en administracion y direccion de empresas,0.3652694610778443,183.0,501.0,2018,4.0
582,5,153,grado en biologia,0.16517857142857142,37.0,224.0,2018,4.0
583,18,154,grado en ciencias de la actividad fisica y del deporte,0.10344827586206896,6.0,58.0,2018,4.0
584,20,155,grado en derecho,0.11023622047244094,56.0,508.0,2018,4.0
585,1,156,grado en economia,0.3333333333333333,50.0,150.0,2018,4.0
586,11,157,grado en enfermeria,0.204,51.0,250.0,2018,4.0
587,19,158,grado en farmacia (13-14),0.16065573770491803,49.0,305.0,2018,4.0
588,16,159,grado en filologia hispanica,0.35833333333333334,43.0,120.0,2018,4.0
589,12,160,grado en filosofia,0.35,28.0,80.0,2018,4.0
590,7,161,grado en finanzas y contabilidad,0.45098039215686275,207.0,459.0,2018,4.0
591,6,162,grado en fisica,0.29357798165137616,32.0,109.0,2018,4.0
592,11,163,grado en fisioterapia,0.24778761061946902,28.0,113.0,2018,4.0
593,4,164,grado en geografia y gestion del territorio,0.3,18.0,60.0,2018,4.0
594,4,166,grado en historia,0.3351063829787234,63.0,188.0,2018,4.0
595,4,167,grado en historia del arte,0.42934782608695654,79.0,184.0,2018,4.0
596,17,171,grado en matematicas,0.2647058823529412,36.0,136.0,2018,4.0
597,14,172,grado en medicina (12-13),0.10354223433242507,38.0,367.0,2018,4.0
598,10,173,grado en odontologia (13-14),0.21505376344086022,20.0,93.0,2018,4.0
599,18,174,grado en pedagogia,0.13142857142857142,23.0,175.0,2018,4.0
600,11,175,grado en podologia,0.25316455696202533,20.0,79.0,2018,4.0
601,13,176,grado en psicologia,0.13011152416356878,35.0,269.0,2018,4.0
602,22,177,grado en quimica,0.2662337662337662,41.0,154.0,2018,4.0
603,8,178,grado en relaciones laborales y recursos humanos,0.2556053811659193,57.0,223.0,2018,4.0
604,7,179,grado en turismo,0.2588996763754045,80.0,309.0,2018,4.0
605,1,180,grado en marketing e investigacion de mercados,0.30708661417322836,39.0,127.0,2018,4.0
606,16,181,grado en estudios arabes e islamicos,0.5517241379310345,16.0,29.0,2018,4.0
607,16,182,grado en estudios franceses,0.44776119402985076,30.0,67.0,2018,4.0
608,16,183,grado en estudios ingleses,0.33714285714285713,59.0,175.0,2018,4.0
609,16,184,grado en filologia clasica,0.5405405405405406,20.0,37.0,2018,4.0
610,16,185,grado en lengua y literatura alemanas,0.3157894736842105,18.0,57.0,2018,4.0
